URL,Nom,Type,Departement,Ville,Cap été,Cap hiver,Cheminée,Bois,Eau,Couchage,Rando
Details,abri de mariolo,"Orri, Toue, abri en pierre",Catalonia,la Torre de Cabdella,8,8,,,Oui,non,pic de dellui
Details,cabane de sasparets,Cabane ouverte,Haute-Garonne,Garin,,,,Non,Approximité,Un lit en bois,
Details,cabana de loseron,Cabane férmée,Catalonia,Naut Aran,0,0,,,,,
Details,cabana d estanh obago,Cabane ouverte,Catalonia,Naut Aran,0,0,,,,,
Details,cabane claude tudon,Cabane férmée,Ariège,Mérens-les-Vals,0,0,,,,,jasse des pujols
Details,refugio del palomar,Cabane ouverte,Aragon,Loporzano,0,0,,,,Non,
Details,refugio de los fenales,Cabane ouverte,Aragon,Nueno,8,8,Oui,,,couchage à l etage,
Details,refugio de yanel,Cabane ouverte,Aragon,Panticosa,0,0,,,,Non,punta yanel
Details,refugio as ruablas,Cabane ouverte,Aragon,Hoz de Jaca,4,4,Oui,,,4,ibon deros asnos ibon de sabocos punta yanel
Details,cabana de sabocos,Cabane ouverte,Aragon,Panticosa,8,8,Oui,,,Non,
Details,cabane sous les rochers de miglos,Cabane ouverte,Ariège,Miglos,,,,Oui,,,rochers de miglos
Details,cabana de gavin,Cabane ouverte,Aragon,Biescas,,,,,,,
Details,refugio dero verde,Cabane ouverte,Aragon,Panticosa,6,6,Oui,,Oui,2  places,vallee de la ripera ibon de sabocos sierra de tendenera
Details,refugio del puerto tendenera,Cabane ouverte,Aragon,Panticosa,4,4,Oui,,Oui,2 + 2 places au sol,col et sierra de tendenera col de chornaleras et vallee yenefrito
Details,refugio dero cantal valle de ripera,Cabane ouverte,Aragon,Panticosa,,,Oui,,,,
Details,refugio superior del puerto de gavin,Cabane ouverte,Aragon,Biescas,,,,,,,
Details,refugio peguera,Cabane ouverte,Aragon,Plan,4,4,Oui,Oui,,1 lit + 3 places au sol,acces depuis saravillo ou lafortunada
Details,refugio de los neis,Cabane ouverte,Aragon,Foradada del Toscar,4 ou plus?,4 ou plus ?,Oui,,,,
Details,refugio buxerbala,Cabane férmée,Aragon,Tella-Sin,,,,,,,
Details,refugio del ostacho,Cabane ouverte,Aragon,Laspu,4,4,Oui,Oui,,Non,
Details,refugio dera selva panticosa,Cabane ouverte,Aragon,Panticosa,0,0,Oui,Oui,,,
Details,refugio de ganado,Cabane férmée,Aragon,Laspu,0,0,,,Oui,,
Details,cabana de la virgen de la plana,Cabane ouverte,Aragon,Plan,?,?,,,,,acces depuis plan barbaruens
Details,cabana de la soma de la estiba,Cabane férmée,Aragon,La Fueva,0,,,,,,
Details,cabana de barbarisa,Cabane férmée,Aragon,Sah,0,,,,,,
Details,cabana pegueras chardal,Cabane ouverte,Aragon,Tella-Sin,?,?,Oui,,,Non,pico de las pegueras chardal sierra bacibosa
Details,cabane es huertos,Cabane ouverte,Aragon,Bielsa,3,3,,,,"Sol, dalles en pierres",punta suelsa
Details,cabana de salcorz,Cabane ouverte,Aragon,Bielsa,2 ou plus?,0,,,,Non,puerto salcorz
Details,cabana de las pardas,Cabane ouverte,Aragon,San Juan de Plan,0,0,,,,Non,ibon d el sen
Details,abri de port vieux de bielsa,Cabane ouverte,Haute-Pyrénées,Aragnouet,,,,,,Non,
Details,cabana penna roya,Cabane ouverte,Aragon,Bielsa,,,,,,,port vieux la forqueta
Details,mallata carduso caprariza,Cabane ouverte,Aragon,Fanlo,4,4,Oui,,Oui,,
Details,mallata candon,Cabane ouverte,Aragon,Fanlo,,,,,,,faja pardina
Details,refugio de santa maria,Cabane férmée,Aragon,Tella-Sin,0,?,Oui,,,non,
Details,cabane du mont ceint,,Ariège,Le Port,0,0,,,,1,mont ceint
Details,cabanes de l ori soussoueou superieur,Cabane férmée,Pyrénées-Atlantique,Laruns,0,0,,,,Non,
Details,orri coma de la vaca,"Orri, Toue, abri en pierre",Catalonia,Queralbs,4,,,,Oui,0,pic de gegant pic inferieur de la vaca
Details,arrigal,Ruine,Aragon,Sallent de G,,,,,,,
Details,cabane de la courbe,,Haute-Pyrénées,Sost,0,4,,Oui,,,pouy usclat
Details,refuge de calcilaruego,Cabane ouverte,Aragon,Torla-Ordesa,,,,,,,senda de los cazadores
Details,cabana de pega,Cabane ouverte,Aragon,Laspa,4,4,Oui,Oui,,,sentier forestier avec 2 points de vue
Details,orri la estiva mondoto,"Orri, Toue, abri en pierre",Aragon,Fanlo,,,,,,,
Details,cabane de capet,Cabane ouverte,Haute-Pyrénées,Sers,0,0,,,,"non, sol en béton",la montagne fleurie
Details,cabane las aygues,Cabane ouverte,Haute-Pyrénées,Bagnères-de-Bigorre,3,3,,,Oui,Au sol,
Details,cabana de peirahita,Cabane ouverte,Catalonia,Canejan,?,?,Oui,Oui,,,estanh de cumedan estanh deth later
Details,cabana de betlan,Cabane ouverte,Catalonia,Canejan,?,?,,,,,cap de peirahita pala de betlan goter d arbaet
Details,cabana del pletiu d aula,Cabane ouverte,Catalonia,Alt,?,?,,,,,port d aula
Details,cabana de salient,Cabane férmée,Catalonia,Vielha e Mijaran,?,?,,,,,arriu salient tuc d arenho tuc de samont
Details,cabana des comets,Ruine,Catalonia,Vielha e Mijaran,?,?,,,,,montpius
Details,cabana eth santet,Cabane ouverte,Catalonia,Vielha e Mijaran,4,4,,,,"Non, couchage au sol",montpius montcorbison
Details,cabana de arbaet,Cabane ouverte,Catalonia,Canejan,?,?,,,Oui,,ibon de estancauilha tuc dera escalica
Details,cabana barranc portiero,Cabane ouverte,Catalonia,Alt,3,3,,,,,
Details,cabana dera montanha d aubert,Cabane ouverte,Catalonia,es B,?,?,Oui,,,,tuc dera monjoia
Details,cabana de portiero,Cabane ouverte,Catalonia,Alt,2,0,,,,,
Details,cabana de pomarola,Cabane ouverte,Catalonia,Vielha e Mijaran,6,6,,Oui,,Non,montpius
Details,cabana dera pleta des anheths,Cabane ouverte,Catalonia,Vielha e Mijaran,?,?,Oui,Oui,,,montcorbison bassa d oles
Details,cabana de geles,Cabane férmée,Catalonia,Vielha e Mijaran,?,?,,,Oui,,montcorbison mair de diu des nheus eth santet
Details,cabana de la ribera de boldis,Cabane ouverte,Catalonia,Lladorre,0,0,,,,Non (sol en terre ?),pica estela cap de montarenyo circ de baborte
Details,refugi forestal prat gran,Cabane ouverte,Catalonia,Llavors,4,4,Oui,Oui,,4 bas flancs en bois + place a,
Details,cabana de la font dels ocells,Cabane ouverte,Catalonia,Alp,4,4,Oui,Oui,Oui,oui,
Details,cabana de peracalc,Cabane ouverte,Catalonia,Vall de Card,2 ou plus,?,,,Oui,,estanys de soliguera coll de finestres pic de cornudella
Details,xalet refugi del coll de pal,Refuge gardé toute l'année,Catalonia,Guardiola de Bergued,50,,,,,,
Details,refugi del serrat de les esposes,"Refuge gardé l'été, partie hivernal",Catalonia,Riu de Cerdanya,30,8,,,,,
Details,refugi d urus pleta dels ordiassos,Cabane férmée,Catalonia,Ur,0,0,,,Oui,,
Details,orris de la coma del forat,"Orri, Toue, abri en pierre",Andorre,Ordino,0,0,,,,,
Details,refugi de francoli,Cabane ouverte,Andorre,Sant Julià de Lòria,6,6,,Oui,Oui,,
Details,cabana de les collades,Cabane ouverte,Catalonia,Soriguera,2,2,,,,,
Details,cabana de freixa,Cabane ouverte,Catalonia,Soriguera,,,,,,,serra de freixa itineraire balise www rutaspirineos org rutas volta a la serra de freixa des de llagunes
Details,bordes de llessui,Cabane férmée,Catalonia,Sort,0,0,,,Oui,,
Details,corral des bous,Cabane férmée,Catalonia,Rialp,0,0,,,,,caregue cap d arquer
Details,la cabaneta,Cabane férmée,Catalonia,Sort,0,0,,,,,
Details,majada de gabardito,,Aragon,Villan,2,2,Oui,Oui,Oui,,pico de la magdalena
Details,lecherin bajo,Cabane ouverte mais ocupée par le berger l'été,,,,4,,,Oui,,pico de la magdalena
Details,refugio de pastores colladeta duran,Cabane ouverte,Aragon,Laspa,4,4,Oui,Oui,,Sol en béton,espes bajo pllano de la muria
Details,cabana de la muria,Cabane ouverte,Aragon,Bisaurri,0,0,,,,,turbon
Details,borda de ansuils,Ruine,Aragon,Laspa,0,0,,,,,
Details,borda de castellano,Ruine,Aragon,Laspa,0,0,,,,,
Details,refugio guarrinza la cantina,Cabane férmée,,,0,0,,Oui,Oui,,gr11
Details,refugio de la margalida,Cabane ouverte,Aragon,Valle de Bardaj,4,4,Oui,Oui,Oui,Sol en béton,turbon
Details,cabana del tormo turmo,Cabane férmée,Aragon,Benasque,0,0,,,,,refugio de estos
Details,cabana de la pala cllots d es pases,Cabane ouverte,Aragon,Ch,0,0,,,,,turbon
Details,cabana de lleneali resuali,Cabane ouverte,Aragon,Ch,2,2,Oui,,,Sol en béton.,sierra de chia
Details,cabana de la font del bisbe,Cabane ouverte,Aragon,Montanuy,2,2,Oui,,Oui,,collado de salinas cornadelo
Details,cabana de menada,Cabane ouverte,Aragon,Montanuy,0,0,,,,,
Details,cabana de la roca del turmo,Cabane ouverte,Aragon,Montanuy,,,Oui,,,,ibon de basibe
Details,refugi restaurant dels pessons,Refuge gardé toute l'année,Andorre,Encamp,0,0,,,,,
Details,cabane du pla de faradu,,Ariège,Génat,,,,Oui,,,
Details,cabana canal roya lacuart,Cabane ouverte,Aragon,Canfranc,0,0,Oui,,Oui,,ibones de anayet
Details,cabana de la cuta dios te salve,Cabane ouverte,Aragon,Valle de Hecho,0,0,Oui,,Oui,"non, sol sale",collado del foraton
Details,refugio de dios te salve plan d aniz,Cabane ouverte,Aragon,Valle de Hecho,2,2,Oui,,Oui,sol en béton,collado del foraton
Details,refugio forestal de zuriza,Cabane ouverte,Aragon,Ans,0,0,,,Oui,non,
Details,cabana de aguas tuertas,Cabane ouverte,Aragon,Ans,3,3,Oui,,Oui,sol en béton,vallee d aguas tuertas
Details,refugio militar lopez huici,Cabane ouverte,,,4,4,Oui,,,4 places sur matelas.,collado de la magdalena
Details,refugio del cubilar del barranco de iguer,Cabane ouverte,Aragon,A,,,,,,,
Details,refugio de la cueva lizara,Cabane ouverte,Aragon,Arag,,,,,,,collado del bozo
Details,refugio forestal de acher,Cabane ouverte,Aragon,Valle de Hecho,0,0,,Oui,Oui,,castillo de acher
Details,refugio de ordelca oldecua,Cabane ouverte,Aragon,Arag,,,Oui,,,,puerto de bernera
Details,caseta de los forestales bernera,Cabane ouverte,Aragon,Arag,,,Oui,,,,puerto bernera
Details,refugio del foraton,Cabane ouverte,Aragon,Valle de Hecho,4,4,Oui,,Oui,,bisaurin 2670m
Details,barraca de l agre,Cabane ouverte,Catalonia,Bellver de Cerdanya,4,4,Oui,Oui,,non,sierra de cadi
Details,cabana dels gonec,Cabane ouverte,Catalonia,Bellver de Cerdanya,10,10,Oui,Oui,Oui,2,sierra de cadi
Details,refugio de tacheras taxera,Ruine,Aragon,Ans,0,0,,,,,chipeta alto
Details,refugio militar de la mina,Cabane férmée,,,0,0,,,Oui,,gr11
Details,refugio de chipeta alto,Cabane ouverte,Aragon,Ans,0,0,,,,,gr11
Details,refugio de la fuente choza fimia,Cabane ouverte,Aragon,Valle de Hecho,,,,,,,sierra de los cuellos de lenito pena forca
Details,refugio de tortiella,Cabane ouverte,Aragon,Ans,0,0,,,,,pic de tortiella
Details,cabana del paso del oso,Cabane ouverte,Aragon,Ans,0,0,,,,,plana de diego chinebral de gamueta mallo de acherito
Details,abrigo forestal de linza,Cabane ouverte,Aragon,Ans,0,0,,,,,
Details,refugio de petrechema,Cabane ouverte,Aragon,Ans,2 ou plus,2ou plus,,,,,mallo de acherito
Details,refugio faxa catalan,Cabane ouverte,Aragon,Ans,,,Oui,,,,collado quimboa gr11 collado de petraficha
Details,refugio del monte de la cuta,Cabane ouverte,Aragon,Valle de Hecho,,,,,,,
Details,majada de juan de freda frea,Cabane ouverte,Aragon,Biescas,2,2,Oui,,,,pena petruso
Details,majada de la mallata betes,Ruine,Aragon,Biescas,0,0,,,,,
Details,refugio de pastores fuente san juan,Ruine,Aragon,Biescas,0,0,,,Oui,,
Details,refugio el plano campo vicario,Cabane ouverte,Aragon,Sabi,0,0,,,,Non,gr15 sierra sarrapana punta del icun cerro de las canales pena petruso
Details,cabana bosque de las hayas,Cabane ouverte,Aragon,Torla-Ordesa,,,,,,,cola de caballo
Details,refugi sant jordi coll de jou,Cabane ouverte,Catalonia,Ogassa,2,2,Oui,Oui,,Sommier métalique,
Details,cabanes de mataporc,Cabane ouverte,Pyrénées-Orientales,Laroque-des-Albères,,,,Oui,,Sol en terre,circuit touristique depuis laroque des alberes
Details,refugi montserrat,Cabane ouverte,Catalonia,Ogassa,9,9,Oui,,Oui,Bas flanc en bois.,serra cavallera
Details,cabane darre,Cabane ouverte,Pyrénées-Atlantique,Eaux-Bonnes,8,8,,,,Oui,
Details,refugio forestal de tregura,Cabane ouverte,Catalonia,Vilallonga de Ter,4,4,Oui,,,Sol en béton,
Details,barraca de tirapits,"Orri, Toue, abri en pierre",Catalonia,Queralbs,4,0,,,,Sol en terre,gr11
Details,refugio forestal les saleres de caderget,Cabane ouverte,Catalonia,Moll,2 ou plus,2 ou plus,Oui,,Oui,,
Details,refugi forestal les pedrisses,Ruine,Catalonia,Queralbs,0,0,Oui,,,Non,nuria coma de vaca gr 11 7 cami dels enginyers
Details,refugi pla de satlla,Cabane ouverte,Catalonia,Vilallonga de Ter,0 ou 4,4 ou plus,Oui,Oui,Oui,Bas-flanc en bois,collada verda coll del pal
Details,cabane du pont de lamary,,Pyrénées-Atlantique,Lescun,4,4,Oui,Oui,Oui,2,col de petrageme
Details,cortal de l oriol,Cabane ouverte,Catalonia,Bellver de Cerdanya,,,Oui,Oui,Oui,Non,
Details,grange brazato,Cabane ouverte,Aragon,Panticosa,?,4 ou +,,Oui,Oui,,picos de bacias ou de brazato traversee gr 11
Details,refugi del pradell,Cabane ouverte,Catalonia,Lles de Cerdanya,20,0,Oui,Oui,,,gr11 10
Details,refugi de prat miro,Cabane férmée,Catalonia,Lles de Cerdanya,0,0,,,,Non,estanys de la pera
Details,barraca de l orri d aristot,Cabane férmée,Catalonia,el Pont de Bar,,,,,,,turo de costa revol turo punco
Details,barraca de la farga,Ruine,Catalonia,Lles de Cerdanya,0,0,,,,,vall de la llosa
Details,refugi prat de la cot,Cabane ouverte,Catalonia,Lles de Cerdanya,0,0,,Oui,,Non,
Details,cabana de ordiso,Ruine,Aragon,Torla-Ordesa,0,0,,,,Non,salto ferreras ibones d ordiso
Details,refugio de facha guasa,Cabane ouverte,Aragon,Torla-Ordesa,,,,,,,
Details,serre doumengue,Cabane ouverte,Haute-Garonne,Gouaux-de-Larboust,4,4,,,Oui,,
Details,refugio de la plana de sandaruelo,Cabane ouverte,Aragon,Torla-Ordesa,4,4,,,,,pic bernatuara pic gabietos pic taillon col du bernatuara port de bujaruelo refuge de goriz
Details,refugio carriata,Cabane ouverte,Aragon,Torla-Ordesa,,,,,,,
Details,faja pardina,"Orri, Toue, abri en pierre",Aragon,Fanlo,,0,,,,,
Details,refugio de cuello arenas,Cabane férmée,Aragon,Fanlo,0,0,,,,,
Details,cabana d els prats,Cabane ouverte,Aragon,Sah,,,Oui,,,,puerto de saunc
Details,refugio de otal,Cabane ouverte,Aragon,Torla-Ordesa,,,,,,,pico tendenera collado ordiso cascada de la paul
Details,refugio de fetas,Cabane ouverte,Aragon,Arag,,,,,,,
Details,cabane de tarichac,Cabane ouverte,Haute-Garonne,Garin,4,4,Oui,Non,Approximité,Un lit en fer avec matelas.........,
Details,borda las bacias loma la estiva,Cabane ouverte,Aragon,Arag,0,0,,Oui,,Non,cucuruzuelo sierra la estiva
Details,refugio loma de aisa,Cabane ouverte,Aragon,A,,,Oui,Oui,,Non,gr15
Details,xalet particular de salenques cap de la vall,Cabane férmée,Aragon,Montanuy,0,0,,,Oui,,pico russel
Details,cabane du tuc,Cabane ouverte mais ocupée par le berger l'été,Ariège,Ustou,1 ou 2,1 ou 2,,Oui,Oui,1 matelas,pic soubirou gr10
Details,el aguila refugio,Refuge gardé toute l'année,Aragon,A,148,0,,,,,
Details,refugio fuente del paco,Cabane ouverte,Aragon,Villan,2 ou plus ?,2 ou plus ?,,,Oui,Sol en béton,
Details,cabana del puerto sahun,,Aragon,San Juan de Plan,,,,,,,
Details,bergerie d arizkun,Cabane ouverte,Navarre,Baztan,0,0,,,,,le burga les aldudes
Details,cabane cardouech,Cabane férmée,Haute-Pyrénées,Ferrère,,,,,Oui,,gr de pays tour d oueil larboust mont ne lac de bareilles
Details,cabane ancienne du cap des barres,Ruine,Haute-Garonne,Cirès,,,,,,,
Details,cabane de gainekoborda,Cabane ouverte,Pyrénées-Atlantique,Espelette,8,8,,,,0,
Details,cabane de planel dhers,Cabane férmée,Ariège,Orus,,,,,Oui,,pla de madame
Details,refugio marradetas,"Refuge gardé l'été, partie hivernal",Aragon,Plan,,,,,,,barbarisa eriste
Details,cabanes de soussoueou inferieur,Cabane ouverte,Pyrénées-Atlantique,Laruns,0,10,,,,4 lits + couchage sous le toit,gr10
Details,cabane de villenave,Cabane ouverte,Ariège,Bordes-Uchentein,4,4,Oui,Oui,Oui,,gr10 tuc coucou
Details,refugio planas d abozo de broto,Cabane ouverte,Aragon,Torla-Ordesa,10,10,Oui,Oui,Oui,10 places (sur Matelas),pico tendenera pena de otal
Details,refugio inferior del puerto de yesero,Cabane ouverte,Aragon,Y,,,Oui,Oui,,,bachesango
Details,refugio superior del puerto de yesero,Cabane ouverte,Aragon,Y,,,,,,,monte bachesango
Details,cabane artigue,Cabane ouverte,Haute-Garonne,Arlos,4,4,,,Source sous la cabane près du,Matelas et bas flanc,pic de burat
Details,refuge forestier du cualot,Cabane ouverte,Haute-Garonne,Artigue,6,6,Oui,Oui,Oui,Couchage sur plancher à l'étag,
Details,cabane de plan poune,Cabane ouverte,Haute-Garonne,Artigue,4,4,Oui,Oui,Oui,,
Details,cabane de sauneres,Cabane ouverte,Haute-Garonne,Artigue,6,6,Oui,Oui,Source captée à 5mn vers l'Est,"Oui, 2 places",pic de bacanere burat sur le gr10 depuis luchon
Details,cabane burat,Cabane ouverte,Haute-Garonne,Marignac,4,4,Oui,,Source,"Oui, pour 4",pic burat
Details,refuge de la breche de roland ou des sarradets,"Refuge gardé l'été, partie hivernal",Haute-Pyrénées,Gavarnie-Gèdre,38,14,,,Oui,matelas et couverture hiver et,taillon vallee d ordessa
Details,grange la poursiouque,Cabane ouverte,Pyrénées-Atlantique,Sarrance,,,,Oui,,,col d aran
Details,cabane de salies,Cabane férmée,Pyrénées-Atlantique,Sarrance,,,,,,,col d aran
Details,cabanot de salies,Cabane ouverte,Pyrénées-Atlantique,Sarrance,,,,,,Non,mailh massibe
Details,refugio de mazandu,Cabane ouverte,Aragon,Ans,0,0,,,,,sierra de alano
Details,refugio de la faja o de linas,Cabane ouverte,Aragon,Torla-Ordesa,,,Oui,Non,,,pico tendenera
Details,abri de tarabaus,"Orri, Toue, abri en pierre",Catalonia,Portbou,,,non,Oui,,Non,querroig
Details,abri puig de les basses,"Orri, Toue, abri en pierre",Catalonia,Espolla,,,non,Oui,,,puig de pradets ras de la menta
Details,abri du coll de l espinas,"Orri, Toue, abri en pierre",Catalonia,la Jonquera,,,non,Oui,,,puig llobregat
Details,refugi de l arp,Refuge gardé toute l'année,Catalonia,la Vansa i F,21,21,Oui,,Oui,chambres,station de ski de fond tuixen
Details,refugi cortiuda,Refuge gardé toute l'année,Catalonia,Peramola,,,,,,,
Details,refugi prat d aguilo,Refuge gardé toute l'année,Catalonia,Montell,32,10,,,,,comabona 2 547 m aguilo 2 463 m
Details,refugi serra d ensija delgado ubeda,Refuge gardé toute l'année,Catalonia,Saldes,32,4,,,,,cap llitzet 2 307 m creu de ferro 2 286 m
Details,refugi casa del gresolet,Refuge gardé toute l'année,Catalonia,Saldes,45,,,,,,
Details,cabane de coma,Cabane ouverte,Aragon,Benasque,4 ou plus ?,4 ou plus ?,,,Oui,,posets 3000m du luchonnais gr11 hrp
Details,caseta de montinier,Cabane ouverte,Aragon,Bielsa,,,,,,,
Details,refuge respomuso ou piedrafita,"Refuge gardé l'été, partie hivernal",Aragon,Sallent de G,160,160,,,,,balaitous frondellas grande fache enfer hrp gr11
Details,refugio de las planas del boz de telera,Cabane ouverte,Aragon,Biescas,10,,Oui,Oui,Oui,Sol en béton,corona del mallo pena cavichirizas pena telera triptico pena retona pala rayos
Details,cabana de sendrosa de baish,Cabane ouverte,Catalonia,Naut Aran,5,0,Oui,,,,
Details,refugi pleta de dorria,Cabane ouverte,Catalonia,Toses,4,4,Oui,Oui,Non,Bas Flancs (bois),serra de gorra blang puig de dorria cim de coma morena
Details,refugi corral blanc,Refuge gardé toute l'année,Catalonia,Planoles,36,36,,,,,cim d estremera puig de dorria gr11
Details,refugi pla de l erola ribes altes,"Refuge gardé l'été, partie hivernal",Catalonia,Ribes de Freser,8,0,Oui,,,,puig cerveris
Details,barraca de la vaquerissa,"Orri, Toue, abri en pierre",Catalonia,Queralbs,,,non,,,,gr11 serra de planes pic de dorri collet de les barraques
Details,barraca de la baga de feliu,"Orri, Toue, abri en pierre",Catalonia,Queralbs,,,non,Non,,,puigmal coll de queralbs pic de dorri
Details,barraca de gombren,"Orri, Toue, abri en pierre",Catalonia,Queralbs,,,non,Oui,,,gr11 8 nuria serra de fontalba puigmal
Details,cabane forestiere foret domaniale de l hospitalet,Cabane ouverte,Ariège,L'Hospitalet-près-l'Andorre,,,non,,,1,le long du gr10
Details,cabanas de sorquero,Cabane ouverte,Catalonia,Vielha e Mijaran,?,?,Oui,Oui,,,montcorbison bassa d oles
Details,cabanyes de dalt coma del catllar,Cabane ouverte,Catalonia,Vilallonga de Ter,0,0,,Oui,Oui,,castell dels moros serra del catllar puig de pastura
Details,cabanya del ras de catllar,Cabane ouverte,Catalonia,Vilallonga de Ter,0,0,,Oui,,,castell dels moros serra del catllar puig de pastura
Details,cabne de bernede,Cabane férmée,Haute-Pyrénées,Gazost,,,,,,,
Details,orri du col de las fouzes,"Orri, Toue, abri en pierre",Ariège,Auzat,1,1,non,non,non,,pic rouge de belcaire col de morech
Details,cabana ordices ordicez,Cabane ouverte,Aragon,Plan,4,4,Oui,Oui,,non,refuge d armena collado de l ibon
Details,cabana pleta del duc,Cabane ouverte mais ocupée par le berger l'été,Catalonia,Alt,3,3,Oui (fume),Non,,"mezzanine, matelas",hrp
Details,cabane de gourgue sec,Cabane ouverte,Pyrénées-Atlantique,Borce,6,6,non,non,Oui,Plancher sur mezzanine avec ma,pic d arlet
Details,cabane pacheu arlet,Cabane ouverte mais ocupée par le berger l'été,Pyrénées-Atlantique,Borce,0,4,Poêle,oui,oui,Sur plancher en mezzanine,pic d arlet pic du baralet
